,path,time_scraped,canopy_moisture,dz,extent,extent_fmt,fire_grid,output,resolution,resolution_units,run_binary,stop,run_max_mem_rss_bytes,start,seed,sim_time,surface_moisture,threads,timestep,topo,wind_direction,wind_speed
1602,burnpro3d/d/1e/21/run_1e21488f-ac09-430f-add4-dd20875e27cb,2023-12-26T00:30:38.559821,0.8,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:52:02.991656-07:00,2463616,2023-07-28T18:17:18.051512-07:00,-1,6137,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",268.0,4.47
1603,burnpro3d/d/9e/5f/run_9e5f3dbc-1a0e-49b7-b543-36cdb30009ec,2023-12-26T00:30:38.559821,0.9,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:50:48.665754-07:00,2463452,2023-07-28T18:17:15.914508-07:00,-1,6137,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",298.0,4.47
1604,burnpro3d/d/e2/e6/run_e2e64460-7fac-43a3-9729-4fe99ce91095,2023-12-26T00:30:38.559821,0.9,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:52:14.801632-07:00,2465072,2023-07-28T18:17:16.566411-07:00,-1,6137,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",328.0,4.47
1605,burnpro3d/d/a9/b1/run_a9b18868-93ee-448c-ab75-f8ca699661ef,2023-12-26T00:30:38.559821,0.8,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T19:00:05.787208-07:00,2463868,2023-07-28T18:17:12.860581-07:00,-1,6137,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",328.0,2.235
1606,burnpro3d/d/4f/d3/run_4fd399bb-e971-44f1-a385-f1a47fc6a3bc,2023-12-26T00:30:38.559821,0.9,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:52:42.265323-07:00,2464840,2023-07-28T18:17:11.956403-07:00,-1,6137,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",328.0,4.47
1607,burnpro3d/d/13/06/run_13062339-8d76-4b6f-b0dc-19f818b49c66,2023-12-26T00:30:38.559821,0.8,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:54:38.723823-07:00,2464716,2023-07-28T18:17:12.503734-07:00,-1,6137,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",328.0,4.47
1608,burnpro3d/d/d7/86/run_d78638b4-1f8a-4b48-9b1f-3038ad9eccb8,2023-12-26T00:30:38.559821,0.9,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:57:08.563274-07:00,2463620,2023-07-28T18:17:17.708590-07:00,-1,6137,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",268.0,2.235
1609,burnpro3d/d/10/70/run_10703911-0ee3-4996-8c4c-246c49c0c9f8,2023-12-26T00:30:38.559821,0.8,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:57:25.143506-07:00,2463596,2023-07-28T18:17:18.227000-07:00,-1,6137,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",268.0,2.235
1610,burnpro3d/d/b5/2d/run_b52d138e-b3b3-4b90-8c3f-d233bcf79e4a,2023-12-26T00:30:38.559821,0.8,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:57:35.658008-07:00,2463624,2023-07-28T18:17:16.985441-07:00,-1,6137,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",298.0,2.235
1611,burnpro3d/d/56/7d/run_567d98a2-d9e7-43f7-a920-ab0332b05a0f,2023-12-26T00:30:38.559821,0.9,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:57:41.566887-07:00,2463584,2023-07-28T18:17:16.441324-07:00,-1,6137,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",328.0,2.235
1612,burnpro3d/d/1e/de/run_1ede47f2-3c26-406d-80db-cec2ecf9ea2d,2023-12-26T00:30:38.559821,0.9,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:58:01.347573-07:00,2463640,2023-07-28T18:17:16.607781-07:00,-1,6137,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",298.0,2.235
1613,burnpro3d/d/c8/de/run_c8de5c0f-78eb-4060-b659-2222ebfad714,2023-12-26T00:30:38.559821,0.8,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:50:19.293825-07:00,2463528,2023-07-28T18:17:17.796942-07:00,-1,6137,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",298.0,4.47
1614,burnpro3d/d/18/0d/run_180d68f0-09c1-4820-b261-9ef75e5ce4f4,2023-12-26T00:30:38.559821,0.9,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:58:25.337936-07:00,2463616,2023-07-28T18:17:17.753906-07:00,-1,6137,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",298.0,2.235
1615,burnpro3d/d/6f/db/run_6fdb7cff-f6cb-481f-9df7-ef6cb5553f3d,2023-12-26T00:30:38.559821,0.8,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:58:53.342975-07:00,2463708,2023-07-28T18:17:17.418375-07:00,-1,6137,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",298.0,2.235
1616,burnpro3d/d/05/57/run_05577500-deaf-4edf-9534-8a9df8ee4bcd,2023-12-26T00:30:38.559821,0.9,,"[123782.0, 1223754.0, 124586.0, 1222950.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-28T18:59:07.900979-07:00,2463712,2023-07-28T18:17:20.927230-07:00,-1,6137,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",268.0,2.235
1617,burnpro3d/d/e7/6f/run_e76f608f-1ee0-45a2-9e36-84b31088e468,2023-12-26T00:30:38.559821,0.9,,"[-2064340.0, 2113448.0, -2063224.0, 2112284.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-10-19T14:10:49.378775-07:00,5966800,2023-10-19T10:37:14.377322-07:00,-1,15295,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,2.235
1618,burnpro3d/d/17/d7/run_17d7e7af-9b76-495f-8e5a-8291f272be16,2023-12-26T00:30:38.559821,0.9,,"[-2064340.0, 2113448.0, -2063224.0, 2112284.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-10-19T14:06:47.363782-07:00,5967056,2023-10-19T10:37:11.803001-07:00,-1,15295,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,2.235
1619,burnpro3d/d/92/07/run_9207a41e-5516-43ca-9f1f-2eb28cabd7a0,2023-12-26T00:30:38.559821,0.9,,"[-2064340.0, 2113448.0, -2063224.0, 2112284.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-10-19T14:24:50.164371-07:00,5966676,2023-10-19T10:37:32.961166-07:00,-1,15295,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,2.235
1620,burnpro3d/d/54/34/run_54341117-54e1-450a-a4e8-9f6cb0c7d7e4,2023-12-26T00:30:38.559821,0.1,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-10-19T15:37:22.407381-07:00,8146484,2023-10-19T11:17:05.490619-07:00,-1,6560,0.06,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",75.0,1.341
1621,burnpro3d/d/88/b4/run_88b4356b-4281-4881-9eb5-84ce4c5023bd,2023-12-26T00:30:38.559821,0.1,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-10-19T15:29:54.922201-07:00,8146832,2023-10-19T11:17:02.491738-07:00,-1,6560,0.06,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",45.0,1.341
1622,burnpro3d/d/5f/f2/run_5ff2ceb5-7af8-4e06-bfee-ac59911ac9d9,2023-12-26T00:30:38.559821,0.1,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-10-19T14:55:35.075146-07:00,8147944,2023-10-19T11:17:03.685899-07:00,-1,6560,0.06,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",15.0,1.341
1623,burnpro3d/d/27/98/run_27989596-5da2-4bfe-9bab-2cd50a5a726e,2023-12-26T00:30:38.559821,1.0,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T15:59:56.757137-08:00,8140288,2023-11-16T14:43:42.737476-08:00,-1,4942,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",16.0,2.235
1624,burnpro3d/d/27/da/run_27da8ccc-c835-4f22-bdb6-c6d52bdab0bd,2023-12-26T00:30:38.559821,0.9,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T15:59:57.860607-08:00,8139640,2023-11-16T14:43:43.743119-08:00,-1,4942,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",76.0,4.47
1625,burnpro3d/d/d1/57/run_d1574fab-57da-4a5e-ba3f-b015ebfd2fe7,2023-12-26T00:30:38.559821,0.9,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T16:05:47.451646-08:00,8139776,2023-11-16T14:43:48.486046-08:00,-1,4942,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",16.0,4.47
1626,burnpro3d/d/84/e6/run_84e650d9-cc2f-4fce-9ab0-98ea59ffc5bb,2023-12-26T00:30:38.559821,0.9,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T16:01:38.743032-08:00,8140108,2023-11-16T14:43:41.122710-08:00,-1,4942,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",16.0,2.235
1627,burnpro3d/d/78/cf/run_78cf1e6e-4250-422d-b625-c844d3d5321e,2023-12-26T00:30:38.559821,0.9,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T16:01:41.260817-08:00,8149256,2023-11-16T14:43:42.567194-08:00,-1,4942,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",46.0,6.705
1628,burnpro3d/d/aa/29/run_aa2949f5-9540-436c-ae0f-db85aacf120a,2023-12-26T00:30:38.559821,1.0,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T16:03:22.162816-08:00,8139700,2023-11-16T14:43:47.785033-08:00,-1,4942,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",46.0,2.235
1629,burnpro3d/d/1a/ed/run_1aed8fae-e737-40c7-b256-c2c6a129a70a,2023-12-26T00:30:38.559821,0.9,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T15:49:14.739633-08:00,8150448,2023-11-16T14:43:39.839261-08:00,-1,4942,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",16.0,2.235
1630,burnpro3d/d/d6/3f/run_d63f4b28-5bf1-4b99-babb-28a14231c515,2023-12-26T00:30:38.559821,0.9,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T16:02:36.769222-08:00,8146756,2023-11-16T14:43:42.887762-08:00,-1,4942,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",16.0,4.47
1631,burnpro3d/d/c2/59/run_c2599f3d-9a72-47b2-a5e7-4ff90d81558d,2023-12-26T00:30:38.559821,0.9,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T16:03:22.766240-08:00,8140248,2023-11-16T14:43:43.430388-08:00,-1,4942,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",16.0,6.705
1632,burnpro3d/d/91/42/run_91421fbd-3783-446d-8c89-559a9d9f31e0,2023-12-26T00:30:38.559821,1.0,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T15:55:50.517699-08:00,8139720,2023-11-16T14:43:39.594034-08:00,-1,4942,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",76.0,4.47
1633,burnpro3d/d/71/d0/run_71d0f794-3fbd-428b-9e0c-ad88e440f65b,2023-12-26T00:30:38.559821,1.0,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T16:03:51.564166-08:00,8151364,2023-11-16T14:43:39.852406-08:00,-1,4942,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",46.0,6.705
1634,burnpro3d/d/70/0d/run_700d7c8d-6c54-4c00-9539-9825176da260,2023-12-26T00:30:38.559821,0.9,,"[-2062474.0, 2113312.0, -2061296.0, 2111960.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-16T15:52:29.042562-08:00,8146804,2023-11-16T14:43:41.589797-08:00,-1,4942,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",76.0,4.47
