,path,start,stop,sim_time,timestep,wind_direction,wind_speed,canopy_moisture,surface_moisture,run_max_mem_rss_bytes,threads,area,runtime,cpu_total,mem_total,ensemble_uuid,run_uuid
1508,burnpro3d/d/05/59/run_05594e4a-f9b0-4481-aa00-f0296fea0070,2023-06-23T18:12:16.841770-07:00,2023-06-23T18:58:17.089108-07:00,19838,600,60.0,2.235,0.9,0.25,452020,1,294840.0,2761.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,05594e4a-f9b0-4481-aa00-f0296fea0070
1509,burnpro3d/d/ad/a6/run_ada672b2-4cb4-4436-a565-eed1bed489cc,2023-06-23T18:12:11.043217-07:00,2023-06-23T18:49:36.655186-07:00,19838,600,90.0,2.235,1.0,0.25,452012,1,294840.0,2245.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,ada672b2-4cb4-4436-a565-eed1bed489cc
1510,burnpro3d/d/80/fa/run_80fa1594-6eaf-4cc3-b9ae-f78b1db412cc,2023-06-23T18:12:09.506468-07:00,2023-06-23T18:49:11.802039-07:00,19838,600,90.0,6.705,0.9,0.1,452024,1,294840.0,2222.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,80fa1594-6eaf-4cc3-b9ae-f78b1db412cc
1511,burnpro3d/d/89/b5/run_89b53966-d861-402e-8bd2-73b0c6464c9f,2023-06-23T18:12:11.190950-07:00,2023-06-23T19:11:24.003908-07:00,19838,600,90.0,4.47,1.0,0.15,452228,1,294840.0,3553.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,89b53966-d861-402e-8bd2-73b0c6464c9f
1512,burnpro3d/d/7f/5a/run_7f5a82e4-7664-4921-9aa5-ce5304b80ca8,2023-06-23T18:12:11.190982-07:00,2023-06-23T18:50:00.149729-07:00,19838,600,90.0,2.235,1.0,0.2,452104,1,294840.0,2269.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,7f5a82e4-7664-4921-9aa5-ce5304b80ca8
1513,burnpro3d/d/7e/ee/run_7eee026d-2f3f-47cf-8e55-8e881e56abf3,2023-06-23T18:12:10.986936-07:00,2023-06-23T18:49:47.605586-07:00,19838,600,60.0,2.235,1.0,0.1,452284,1,294840.0,2257.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,7eee026d-2f3f-47cf-8e55-8e881e56abf3
1514,burnpro3d/d/b3/9a/run_b39a4cbf-c602-4130-9802-5b9de04ce283,2023-06-23T18:40:33.920507-07:00,2023-06-23T19:11:46.770755-07:00,19838,600,120.0,2.235,1.0,0.1,452096,1,294840.0,1873.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,b39a4cbf-c602-4130-9802-5b9de04ce283
1515,burnpro3d/d/ed/c9/run_edc9c8ee-67b2-47be-98d6-bd2b5d44c6f1,2023-06-23T18:12:11.980899-07:00,2023-06-23T18:50:43.462396-07:00,19838,600,60.0,2.235,1.0,0.25,452216,1,294840.0,2312.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,edc9c8ee-67b2-47be-98d6-bd2b5d44c6f1
1516,burnpro3d/d/a9/e2/run_a9e22ceb-1072-4b0d-92f4-d993ba55e5c1,2023-06-23T18:48:59.171347-07:00,2023-06-23T19:24:28.562028-07:00,19838,600,120.0,6.705,1.0,0.15,452120,1,294840.0,2129.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,a9e22ceb-1072-4b0d-92f4-d993ba55e5c1
1517,burnpro3d/d/4e/f8/run_4ef81873-12a2-485f-adc3-0f616ee2de7f,2023-06-23T18:12:09.632763-07:00,2023-06-23T18:49:28.700534-07:00,19838,600,60.0,2.235,0.9,0.1,452168,1,294840.0,2239.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,4ef81873-12a2-485f-adc3-0f616ee2de7f
1518,burnpro3d/d/e5/fd/run_e5fd4fed-4fe1-41fd-a5b7-1e8100d9796e,2023-06-23T18:42:29.831679-07:00,2023-06-23T19:12:48.118770-07:00,19838,600,120.0,2.235,1.0,0.25,452004,1,294840.0,1819.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,e5fd4fed-4fe1-41fd-a5b7-1e8100d9796e
1519,burnpro3d/d/65/d1/run_65d1ad52-52f1-4abd-9a58-6193d4dba0e8,2023-06-23T18:12:12.339769-07:00,2023-06-23T18:49:32.284501-07:00,19838,600,60.0,4.47,0.9,0.1,451972,1,294840.0,2240.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,65d1ad52-52f1-4abd-9a58-6193d4dba0e8
1520,burnpro3d/d/d2/89/run_d289958d-f8cf-4b6b-b688-57e69456486c,2023-06-23T18:12:12.041967-07:00,2023-06-23T18:49:34.756573-07:00,19838,600,90.0,4.47,0.9,0.25,452140,1,294840.0,2242.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,d289958d-f8cf-4b6b-b688-57e69456486c
1521,burnpro3d/d/99/86/run_9986a8dd-228b-4d6d-ac44-4766ba9ccd08,2023-06-23T18:12:12.634656-07:00,2023-06-23T18:50:27.793868-07:00,19838,600,90.0,6.705,1.0,0.2,452176,1,294840.0,2295.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,9986a8dd-228b-4d6d-ac44-4766ba9ccd08
1522,burnpro3d/d/e2/73/run_e27391ae-bbcc-4923-8672-a96ae67b9ebe,2023-06-23T18:12:11.161874-07:00,2023-06-23T19:01:47.710283-07:00,19838,600,90.0,4.47,1.0,0.2,452096,1,294840.0,2976.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,e27391ae-bbcc-4923-8672-a96ae67b9ebe
1523,burnpro3d/d/f9/3d/run_f93ded13-425a-4b30-94f3-01c617aaab89,2023-06-23T18:25:46.329047-07:00,2023-06-23T19:01:42.509800-07:00,19838,600,60.0,4.47,0.9,0.25,452120,1,294840.0,2156.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,f93ded13-425a-4b30-94f3-01c617aaab89
1524,burnpro3d/d/cb/65/run_cb653a3a-57a4-454d-ac07-9c5e3644140b,2023-06-23T18:12:11.098774-07:00,2023-06-23T18:50:39.512333-07:00,19838,600,90.0,2.235,0.9,0.2,452040,1,294840.0,2308.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,cb653a3a-57a4-454d-ac07-9c5e3644140b
1525,burnpro3d/d/f9/cc/run_f9cc8bf3-192b-439f-9c64-9d0496608667,2023-06-23T18:45:26.167604-07:00,2023-06-23T19:28:37.287639-07:00,19838,600,120.0,4.47,1.0,0.25,452228,1,294840.0,2591.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,f9cc8bf3-192b-439f-9c64-9d0496608667
1526,burnpro3d/d/62/9a/run_629a94be-dd78-40f8-a217-67cfecc944a8,2023-06-23T18:48:44.054463-07:00,2023-06-23T19:24:51.784811-07:00,19838,600,120.0,6.705,0.9,0.15,452204,1,294840.0,2167.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,629a94be-dd78-40f8-a217-67cfecc944a8
1527,burnpro3d/d/70/d7/run_70d7d7a7-3372-42e8-a869-4d3af907e99c,2023-06-23T18:47:15.105750-07:00,2023-06-23T19:19:37.742210-07:00,19838,600,120.0,6.705,1.0,0.1,452032,1,294840.0,1942.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,70d7d7a7-3372-42e8-a869-4d3af907e99c
1528,burnpro3d/d/31/c8/run_31c8c87e-27c0-4f90-b4dc-85a847cdcf91,2023-06-23T18:49:07.608702-07:00,2023-06-23T19:25:51.069215-07:00,19838,600,120.0,6.705,1.0,0.25,452368,1,294840.0,2204.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,31c8c87e-27c0-4f90-b4dc-85a847cdcf91
1529,burnpro3d/d/c5/05/run_c50537cc-2b9e-4b93-8584-5dc07d492eef,2023-06-23T18:41:07.999955-07:00,2023-06-23T19:20:09.733157-07:00,19838,600,120.0,2.235,0.9,0.2,451928,1,294840.0,2342.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,c50537cc-2b9e-4b93-8584-5dc07d492eef
1530,burnpro3d/d/ed/52/run_ed525b02-9089-4721-aaf4-b1129ce72f3e,2023-06-23T18:47:10.259317-07:00,2023-06-23T19:29:31.984573-07:00,19838,600,120.0,6.705,0.9,0.1,452184,1,294840.0,2541.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,ed525b02-9089-4721-aaf4-b1129ce72f3e
1531,burnpro3d/d/c6/e5/run_c6e588c3-9419-462f-97e4-b5c01989f8b3,2023-06-23T18:33:03.998753-07:00,2023-06-23T19:30:56.740697-07:00,19838,600,60.0,6.705,0.9,0.15,452072,1,294840.0,3473.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,c6e588c3-9419-462f-97e4-b5c01989f8b3
1532,burnpro3d/d/02/a0/run_02a00526-849b-4dd3-8d26-b6bf9d68b06d,2023-06-23T18:36:59.287236-07:00,2023-06-23T19:14:29.301921-07:00,19838,600,60.0,6.705,0.9,0.2,452076,1,294840.0,2250.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,02a00526-849b-4dd3-8d26-b6bf9d68b06d
1533,burnpro3d/d/4c/25/run_4c252968-1498-4d97-9081-716c79a470a0,2023-06-23T18:38:14.961450-07:00,2023-06-23T19:15:21.365573-07:00,19838,600,60.0,6.705,0.9,0.25,452168,1,294840.0,2227.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,4c252968-1498-4d97-9081-716c79a470a0
1534,burnpro3d/d/12/bc/run_12bc3f27-028f-4252-af94-2ae2e1cc263f,2023-06-23T18:49:06.207674-07:00,2023-06-23T19:37:27.518143-07:00,19838,600,120.0,6.705,0.9,0.25,452080,1,294840.0,2901.0,0.0,0.0,973d5fbb-a820-45e3-9dc1-d2412d5ad696,12bc3f27-028f-4252-af94-2ae2e1cc263f
1535,burnpro3d/d/21/7f/run_217f10df-0e22-4932-afac-973ca77b05a6,2023-06-23T18:50:01.231666-07:00,2023-06-23T19:12:08.795639-07:00,11719,600,90.0,2.235,1.0,0.15,451672,1,294840.0,1327.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,217f10df-0e22-4932-afac-973ca77b05a6
1536,burnpro3d/d/03/22/run_0322561b-711f-4fd0-aabc-687753f561e4,2023-06-23T18:52:19.906165-07:00,2023-06-23T19:16:44.163893-07:00,11719,600,60.0,4.47,0.9,0.15,451720,1,294840.0,1465.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,0322561b-711f-4fd0-aabc-687753f561e4
1537,burnpro3d/d/5c/59/run_5c59978c-ff78-402c-952a-2ad97596b0c6,2023-06-23T18:56:07.923440-07:00,2023-06-23T19:22:15.473139-07:00,11719,600,120.0,2.235,0.9,0.15,451856,1,294840.0,1568.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,5c59978c-ff78-402c-952a-2ad97596b0c6
1538,burnpro3d/d/25/59/run_25591fa5-6c55-487b-877b-910d2e2cd8e2,2023-06-23T18:49:44.384798-07:00,2023-06-23T19:12:08.535641-07:00,11719,600,90.0,2.235,0.9,0.1,451708,1,294840.0,1344.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,25591fa5-6c55-487b-877b-910d2e2cd8e2
1539,burnpro3d/d/55/f7/run_55f7fb1f-8f94-4bbb-8372-1c67d47097ec,2023-06-23T18:54:02.416309-07:00,2023-06-23T19:17:50.334157-07:00,11719,600,60.0,4.47,1.0,0.15,451780,1,294840.0,1428.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,55f7fb1f-8f94-4bbb-8372-1c67d47097ec
1540,burnpro3d/d/e4/d4/run_e4d4104e-44c8-4578-932a-be742a6be9bf,2023-06-23T18:57:58.527058-07:00,2023-06-23T19:24:48.764486-07:00,11719,600,120.0,4.47,1.0,0.1,451792,1,294840.0,1610.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,e4d4104e-44c8-4578-932a-be742a6be9bf
1541,burnpro3d/d/9a/bf/run_9abfc211-cab8-4cb9-9611-9838e7ca1d41,2023-06-23T18:49:41.113570-07:00,2023-06-23T19:18:22.870060-07:00,11719,600,120.0,4.47,0.9,0.15,451544,1,294840.0,1721.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,9abfc211-cab8-4cb9-9611-9838e7ca1d41
1542,burnpro3d/d/f9/89/run_f9891897-9552-4da1-9d60-bf67267d4540,2023-06-23T18:57:38.069395-07:00,2023-06-23T19:24:20.852455-07:00,11719,600,120.0,4.47,0.9,0.1,451644,1,294840.0,1602.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,f9891897-9552-4da1-9d60-bf67267d4540
1543,burnpro3d/d/77/99/run_7799999c-ec2c-4df7-a809-38a36a20d5f9,2023-06-23T18:49:57.539134-07:00,2023-06-23T19:12:03.019097-07:00,11719,600,90.0,2.235,1.0,0.1,451744,1,294840.0,1326.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,7799999c-ec2c-4df7-a809-38a36a20d5f9
1544,burnpro3d/d/a4/31/run_a43152f0-4d91-413a-bbdb-1f016357e2d4,2023-06-23T18:50:49.214470-07:00,2023-06-23T19:13:42.702229-07:00,11719,600,90.0,4.47,1.0,0.15,451692,1,294840.0,1373.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,a43152f0-4d91-413a-bbdb-1f016357e2d4
1545,burnpro3d/d/d6/6f/run_d66f1d55-ae28-4bca-8f93-eed6718f6bb8,2023-06-23T18:57:26.590635-07:00,2023-06-23T19:24:17.619240-07:00,11719,600,120.0,2.235,1.0,0.15,452020,1,294840.0,1611.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,d66f1d55-ae28-4bca-8f93-eed6718f6bb8
1546,burnpro3d/d/df/e6/run_dfe6634a-36b5-4db3-800f-abaed4c272e0,2023-06-23T18:54:30.399715-07:00,2023-06-23T19:19:32.929488-07:00,11719,600,120.0,2.235,0.9,0.1,451844,1,294840.0,1502.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,dfe6634a-36b5-4db3-800f-abaed4c272e0
1547,burnpro3d/d/8a/b7/run_8ab7b379-2617-4591-a2f8-777fc6e9fd64,2023-06-23T18:49:56.579710-07:00,2023-06-23T19:11:55.166248-07:00,11719,600,90.0,2.235,0.9,0.15,451876,1,294840.0,1319.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,8ab7b379-2617-4591-a2f8-777fc6e9fd64
1548,burnpro3d/d/9d/ef/run_9def047c-07f0-42be-81c5-a85b0bb304d5,2023-06-23T18:50:19.236911-07:00,2023-06-23T19:12:28.910885-07:00,11719,600,90.0,4.47,0.9,0.15,451716,1,294840.0,1329.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,9def047c-07f0-42be-81c5-a85b0bb304d5
1549,burnpro3d/d/cd/5b/run_cd5bc26a-ad9f-40f8-8143-dab3072834bd,2023-06-23T18:54:37.873208-07:00,2023-06-23T19:19:23.689282-07:00,11719,600,120.0,2.235,1.0,0.1,451864,1,294840.0,1486.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,cd5bc26a-ad9f-40f8-8143-dab3072834bd
1550,burnpro3d/d/30/94/run_309413eb-d8f3-4002-9785-39cd95febcb0,2023-06-23T18:50:10.158225-07:00,2023-06-23T19:11:53.889538-07:00,11719,600,90.0,4.47,1.0,0.1,451612,1,294840.0,1303.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,309413eb-d8f3-4002-9785-39cd95febcb0
1551,burnpro3d/d/8f/f6/run_8ff6e0ac-17ae-40b0-a7d0-bee256437000,2023-06-23T18:50:05.151194-07:00,2023-06-23T19:12:41.835802-07:00,11719,600,90.0,4.47,0.9,0.1,451844,1,294840.0,1356.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,8ff6e0ac-17ae-40b0-a7d0-bee256437000
1552,burnpro3d/d/f1/9c/run_f19cfc7e-5ff7-4e35-8c34-022460a22046,2023-06-23T18:50:57.416494-07:00,2023-06-23T19:13:44.084835-07:00,11719,600,60.0,2.235,0.9,0.1,451632,1,294840.0,1367.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,f19cfc7e-5ff7-4e35-8c34-022460a22046
1553,burnpro3d/d/0f/22/run_0f2205eb-8411-438e-8010-b068b7127715,2023-06-23T18:51:11.773772-07:00,2023-06-23T19:13:55.788852-07:00,11719,600,60.0,2.235,1.0,0.1,451856,1,294840.0,1364.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,0f2205eb-8411-438e-8010-b068b7127715
1554,burnpro3d/d/f5/6a/run_f56aae56-5ffd-4134-af89-8db194b144b8,2023-06-23T18:51:18.446910-07:00,2023-06-23T19:14:10.876833-07:00,11719,600,60.0,2.235,0.9,0.15,451628,1,294840.0,1372.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,f56aae56-5ffd-4134-af89-8db194b144b8
1555,burnpro3d/d/b6/74/run_b6741ad0-916e-4871-8ce5-5076d8d61a97,2023-06-23T18:58:13.263080-07:00,2023-06-23T19:24:37.152502-07:00,11719,600,120.0,4.47,1.0,0.15,451752,1,294840.0,1584.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,b6741ad0-916e-4871-8ce5-5076d8d61a97
1556,burnpro3d/d/ef/75/run_ef752d31-9216-4183-8ba1-775533b532a6,2023-06-23T18:51:23.822895-07:00,2023-06-23T19:14:19.032188-07:00,11719,600,60.0,2.235,1.0,0.15,451456,1,294840.0,1376.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,ef752d31-9216-4183-8ba1-775533b532a6
1557,burnpro3d/d/33/bc/run_33bc8d57-f3e8-4355-ac45-60201881719d,2023-06-23T18:52:03.650151-07:00,2023-06-23T19:15:40.796325-07:00,11719,600,60.0,4.47,1.0,0.1,451656,1,294840.0,1417.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,33bc8d57-f3e8-4355-ac45-60201881719d
1558,burnpro3d/d/28/84/run_2884d0d3-7505-4eec-a6a6-5e13ad5ab6f2,2023-06-23T18:51:48.418176-07:00,2023-06-23T19:16:10.393851-07:00,11719,600,60.0,4.47,0.9,0.1,451632,1,294840.0,1462.0,0.0,0.0,bb7559d2-11a9-4544-80ca-b441409feeda,2884d0d3-7505-4eec-a6a6-5e13ad5ab6f2
1559,burnpro3d/d/9f/cf/run_9fcf7224-698a-4e44-ad5c-7fb82fdfdac2,2023-07-06T13:26:58.845080-07:00,2023-07-06T14:06:32.167762-07:00,4613,600,270.0,3.0,0.9,0.1,1651212,1,640000.0,2374.0,0.0,0.0,7db11cfc-0e31-4f21-9145-4dd28573803d,9fcf7224-698a-4e44-ad5c-7fb82fdfdac2
1560,burnpro3d/d/52/33/run_523328d5-1974-4561-97a4-2eeaad4352fb,2023-07-07T12:51:25.190644-07:00,2023-07-07T13:28:42.501618-07:00,4613,600,270.0,3.0,0.9,0.05,2446872,1,646416.0,2237.0,0.0,0.0,f7eaec79-5268-4e34-ad90-d63f20118f4c,523328d5-1974-4561-97a4-2eeaad4352fb
1561,burnpro3d/d/cc/51/run_cc51ae2b-7446-4030-bffc-50d3c09d9857,2023-07-07T12:51:45.138835-07:00,2023-07-07T13:37:09.729544-07:00,4613,600,270.0,3.0,0.9,0.1,2446988,1,646416.0,2724.0,0.0,0.0,f7eaec79-5268-4e34-ad90-d63f20118f4c,cc51ae2b-7446-4030-bffc-50d3c09d9857
1562,burnpro3d/d/d0/38/run_d038f466-7c4b-4301-b5bf-a4500a30f938,2023-07-07T13:06:50.679534-07:00,2023-07-07T13:41:27.115401-07:00,4613,600,270.0,3.0,0.9,0.25,2446632,1,646416.0,2077.0,0.0,0.0,f7eaec79-5268-4e34-ad90-d63f20118f4c,d038f466-7c4b-4301-b5bf-a4500a30f938
1563,burnpro3d/d/5f/22/run_5f222c10-b43b-419e-b500-9ba501b29e16,2023-07-14T13:39:39.585975-07:00,2023-07-14T14:27:01.703409-07:00,4672,600,270.0,3.0,0.9,0.05,3879140,1,648024.0,2842.0,0.0,0.0,2b977ce7-ad16-444f-a873-709404b0b6c6,5f222c10-b43b-419e-b500-9ba501b29e16
1564,burnpro3d/d/cb/4e/run_cb4e73a7-3707-4b21-a4eb-118110a55311,2023-07-14T14:00:10.729821-07:00,2023-07-14T14:54:34.643376-07:00,4672,600,270.0,3.0,0.9,0.25,3878596,1,648024.0,3264.0,0.0,0.0,2b977ce7-ad16-444f-a873-709404b0b6c6,cb4e73a7-3707-4b21-a4eb-118110a55311
1565,burnpro3d/d/5f/c3/run_5fc399ba-b576-45cd-90ab-77a86cf3ae90,2023-07-14T13:59:29.803790-07:00,2023-07-14T14:54:34.635161-07:00,4672,600,270.0,3.0,0.9,0.1,3878812,1,648024.0,3305.0,0.0,0.0,2b977ce7-ad16-444f-a873-709404b0b6c6,5fc399ba-b576-45cd-90ab-77a86cf3ae90
1566,burnpro3d/d/d1/23/run_d123e738-74ff-4cc2-9e24-927ffd1985ac,2023-07-14T14:02:08.267299-07:00,2023-07-14T15:08:38.419810-07:00,4677,600,270.0,3.0,0.9,0.1,2266080,1,648024.0,3990.0,0.0,0.0,adbeebed-e6e7-444f-a91a-23923649f62d,d123e738-74ff-4cc2-9e24-927ffd1985ac
1567,burnpro3d/d/a8/b6/run_a8b6adf8-a5d6-4737-8db8-db221a6a31d4,2023-07-14T14:02:07.524354-07:00,2023-07-14T15:12:12.385155-07:00,4677,600,270.0,3.0,0.9,0.05,2268384,1,648024.0,4205.0,0.0,0.0,adbeebed-e6e7-444f-a91a-23923649f62d,a8b6adf8-a5d6-4737-8db8-db221a6a31d4
1568,burnpro3d/d/71/d6/run_71d633ce-f71d-4f5f-a4db-79ba4f66236a,2023-07-14T14:04:34.727051-07:00,2023-07-14T15:11:07.285718-07:00,4677,600,270.0,3.0,0.9,0.25,2246364,1,648024.0,3993.0,0.0,0.0,adbeebed-e6e7-444f-a91a-23923649f62d,71d633ce-f71d-4f5f-a4db-79ba4f66236a
1569,burnpro3d/d/4d/dd/run_4dddc687-3b9e-40b1-a747-1a267cb72b59,2023-07-14T14:07:10.500244-07:00,2023-07-14T14:47:04.659197-07:00,4667,600,270.0,3.0,0.9,0.1,1871364,1,646416.0,2394.0,0.0,0.0,c893b47f-8df4-463d-a685-3fdce00c3050,4dddc687-3b9e-40b1-a747-1a267cb72b59
1570,burnpro3d/d/bf/aa/run_bfaaef51-ee48-4edf-9cd7-c7820ea71dd8,2023-07-14T14:05:02.967264-07:00,2023-07-14T14:51:50.471765-07:00,4667,600,270.0,3.0,0.9,0.05,1871596,1,646416.0,2808.0,0.0,0.0,c893b47f-8df4-463d-a685-3fdce00c3050,bfaaef51-ee48-4edf-9cd7-c7820ea71dd8
1571,burnpro3d/d/86/d7/run_86d783a7-df3b-4b8b-a801-9906383da0d2,2023-07-14T14:07:15.984631-07:00,2023-07-14T14:55:23.013837-07:00,4667,600,270.0,3.0,0.9,0.25,1871264,1,646416.0,2888.0,0.0,0.0,c893b47f-8df4-463d-a685-3fdce00c3050,86d783a7-df3b-4b8b-a801-9906383da0d2
1572,burnpro3d/d/0f/75/run_0f757e8e-88cb-4f13-bcc6-4a50af0adffa,2023-07-14T14:09:16.523475-07:00,2023-07-14T15:03:33.273866-07:00,4613,600,270.0,3.0,0.9,0.05,2458424,1,646416.0,3257.0,0.0,0.0,d27bf67b-3e3c-42f7-9bd9-4703db06dcae,0f757e8e-88cb-4f13-bcc6-4a50af0adffa
1573,burnpro3d/d/59/f4/run_59f47b2c-229a-4b21-8b5d-d38bef7690d2,2023-07-14T14:11:16.565510-07:00,2023-07-14T14:35:51.389127-07:00,4613,600,270.0,3.0,0.9,0.25,2458232,1,646416.0,1475.0,0.0,0.0,d27bf67b-3e3c-42f7-9bd9-4703db06dcae,59f47b2c-229a-4b21-8b5d-d38bef7690d2
1574,burnpro3d/d/ef/b9/run_efb9c596-0e6c-4d73-a75f-ff9a7695110d,2023-07-14T14:09:52.127159-07:00,2023-07-14T15:07:38.819129-07:00,4613,600,270.0,3.0,0.9,0.1,2445364,1,646416.0,3466.0,0.0,0.0,d27bf67b-3e3c-42f7-9bd9-4703db06dcae,efb9c596-0e6c-4d73-a75f-ff9a7695110d
1575,burnpro3d/d/1e/ae/run_1eaebf7b-8bd8-499a-8e87-22af4eb994fb,2023-07-14T14:13:32.532101-07:00,2023-07-14T14:53:33.750638-07:00,4669,600,270.0,3.0,0.9,0.25,1332636,1,646416.0,2401.0,0.0,0.0,58658119-b09f-4e46-a251-ee9fb2812356,1eaebf7b-8bd8-499a-8e87-22af4eb994fb
1576,burnpro3d/d/91/83/run_91831175-159c-4760-ab8a-68ffd4586e0b,2023-07-14T14:11:16.574895-07:00,2023-07-14T15:07:31.728310-07:00,4669,600,270.0,3.0,0.9,0.05,1339884,1,646416.0,3375.0,0.0,0.0,58658119-b09f-4e46-a251-ee9fb2812356,91831175-159c-4760-ab8a-68ffd4586e0b
1577,burnpro3d/d/25/82/run_2582925a-633d-4f2c-a8db-e38628ff4326,2023-07-14T14:13:21.897422-07:00,2023-07-14T15:05:50.238684-07:00,4669,600,270.0,3.0,0.9,0.1,1332604,1,646416.0,3149.0,0.0,0.0,58658119-b09f-4e46-a251-ee9fb2812356,2582925a-633d-4f2c-a8db-e38628ff4326
1578,burnpro3d/d/dc/0a/run_dc0ab899-71d7-4216-b33d-8e3a5b5137cd,2023-07-17T12:47:38.574991-07:00,2023-07-17T13:30:30.531803-07:00,4671,600,270.0,3.0,0.9,0.05,3917740,1,648024.0,2572.0,0.0,0.0,28213599-1a9f-49d2-b0a4-ab6b8295a277,dc0ab899-71d7-4216-b33d-8e3a5b5137cd
1579,burnpro3d/d/30/cd/run_30cd7526-d904-41e4-befb-3e5add3c1606,2023-07-17T14:08:50.300540-07:00,2023-07-17T14:49:42.366669-07:00,4671,600,270.0,3.0,0.9,0.25,3917444,1,648024.0,2452.0,0.0,0.0,28213599-1a9f-49d2-b0a4-ab6b8295a277,30cd7526-d904-41e4-befb-3e5add3c1606
1580,burnpro3d/d/cd/e1/run_cde151b0-7864-4583-8036-198fc4c24994,2023-07-17T13:30:38.936360-07:00,2023-07-17T14:08:41.922165-07:00,4671,600,270.0,3.0,0.9,0.1,3917396,1,648024.0,2283.0,0.0,0.0,28213599-1a9f-49d2-b0a4-ab6b8295a277,cde151b0-7864-4583-8036-198fc4c24994
1581,burnpro3d/d/a1/27/run_a127d53a-4a6a-44f3-b32b-b89f4fad77f3,2023-07-17T14:49:49.880405-07:00,2023-07-17T15:20:19.202282-07:00,4682,600,270.0,3.0,0.9,0.05,2261544,1,648024.0,1830.0,0.0,0.0,506a689c-7a40-41b3-bc0e-a5bc63804d11,a127d53a-4a6a-44f3-b32b-b89f4fad77f3
1582,burnpro3d/d/58/f7/run_58f77c86-f5b5-4143-8f83-b376d36f2eb7,2023-07-17T15:50:53.525777-07:00,2023-07-17T16:19:45.147456-07:00,4682,600,270.0,3.0,0.9,0.25,2261528,1,648024.0,1732.0,0.0,0.0,506a689c-7a40-41b3-bc0e-a5bc63804d11,58f77c86-f5b5-4143-8f83-b376d36f2eb7
